категория,название,ссылка,калории,белки,жиры,углеводы
Овощи и фрукты,111.Яблоки новый урожай800г139. · 1кг,https://magnit.ru/product/9039215501-yabloki_novyy_urozhay,,,,
Овощи и фрукты,149.Огурцы соленые 1кг,https://magnit.ru/product/1000530496-solenye_ovoshchi_ogurtsy_solenye_1000g,,,,
Овощи и фрукты,99.Огурцы короткоплодные тепличные 450г,https://magnit.ru/product/1000227406-ogurtsy_korotkoplodnye_teplichnye_450g,,,,
Овощи и фрукты,139.Авокадо Хасс 1шт,https://magnit.ru/product/8000076251-avokado_khass_1sht,,,,
Овощи и фрукты,169.Салат Капуста квашеная 900г4.8· 1952 отзыва,https://magnit.ru/product/1000297806-kapusta_kvashenaya_900g_plastikovoe_vederko_6,,,,
Овощи и фрукты,149.Апельсины в сетке1.50кг99. · 1кг4.8· 1573 отзыва,https://magnit.ru/product/9019014405-apelsiny_v_setke_tsena_za_1kg,,,,
Овощи и фрукты,136.167.Авокадо390г349. · 1кг,https://magnit.ru/product/1000272975-avokado,,6.0,,
Овощи и фрукты,Томаты черри М Свежесть 250г4.9· 2081 отзыв,https://magnit.ru/product/9009072607-tomaty_cherri_250g,,,,
Овощи и фрукты,139.Салат Рукола М Свежесть 75г4.8· 382 отзыва,https://magnit.ru/product/1000166117-salat_rukkola_75g,,,,
Овощи и фрукты,Создали для вас89.Кинза М Свежесть 50г4.6· 264 отзыва,https://magnit.ru/product/1000216567-kinza_50g,,,,
Овощи и фрукты,399.Гранат800г · 1кг,https://magnit.ru/product/3414400001-granat,,,,
Овощи и фрукты,269.Авокадо Хасс 2шт 350г,https://magnit.ru/product/1000238321-avokado_khass_2sht,,,,
Овощи и фрукты,Только у нас124.Клубника Green Ribbon быстрозамороженная 300г,https://magnit.ru/product/1000543024-green_ribbon_klubnika_zamor_300g,40.0,1.0,0.4,7.5
Овощи и фрукты,Создали для вас65.Зелёный лук М Свежесть 50г4.7· 122 отзыва,https://magnit.ru/product/1000262586-luk_zelyenyy_50g,,,,
Овощи и фрукты,114.Огурцы соленые 300г,https://magnit.ru/product/1000297781-ogurtsy_solenye_300g_vakuumnaya_upakovka_6,,,,
Овощи и фрукты,42.Чеснок100г429. · 1кг,https://magnit.ru/product/3412060011-chesnok,,,,
Овощи и фрукты,Создали для вас79.Шпинат М Свежесть 50г,https://magnit.ru/product/1445100134-shpinat_50g,,,,
Овощи и фрукты,349.Картофель5кг69. · 1кг,https://magnit.ru/product/1000427582-kartofel_fasovannyy_5_kg,,,,
Овощи и фрукты,339.Капуста пекинская2кг169. · 1кг,https://magnit.ru/product/3412080034-kapusta_pekinskaya,,,,
Овощи и фрукты,59.Грейпфрут400г149. · 1кг,https://magnit.ru/product/9072651505-greypfrut,,,,
Овощи и фрукты,Создали для вас89.Петрушка М Свежесть 100г,https://magnit.ru/product/1000198549-petrushka-m-svezhest-100g,,,,
Овощи и фрукты,159.Салатная смесь Рукола-мангольд-шпинат Белая дача 75г4.5· 174 отзыва,https://magnit.ru/product/1000406887-salatnyy_miks_belaya_dacha_rukkola_mangold_shpinat_75g,16.0,1.5,0.2,2.0
Овощи и фрукты,Создали для вас189.Томаты коктейльные M Свежесть 350г,https://magnit.ru/product/1000571971-tomaty_kokteylnye_350g,,,,
Овощи и фрукты,41.Свекла600г69. · 1кг4.8· 1761 отзыв,https://magnit.ru/product/3412070011-svekla,,,,
Овощи и фрукты,119.Свекла вареная 500г,https://magnit.ru/product/1444500091-svekla_varenaya_500g,,,,
Овощи и фрукты,169.Томаты черри Клубничный поцелуй Premiere of taste 200г,https://magnit.ru/product/1000426511-premiere_of_taste_tomaty_cherri_klubnichnyy_potseluy_200g,,,,
Овощи и фрукты,Только у насПромокод: ВКУСНО79.139.Манго Кео на палочке быстрозамороженное Premiere of Taste 80г,https://magnit.ru/product/1000445571-premiere_of_taste_mango_keo_na_palochke_zam_80g_p_up,64.0,1.0,0.2,16.3
Овощи и фрукты,Только у нас279.Черника быстрозамороженная Premiere of Taste 300г4.5· 63 отзыва,https://magnit.ru/product/1000313259-premiere_of_taste_chernika_zamor_300g_d_p_10,44.0,1.1,0.6,7.6
Овощи и фрукты,Только у нас249.Брусника замороженная Premiere of Taste 300г,https://magnit.ru/product/1000313261-premiere_of_taste_brusnika_zamor_300g_d_p_10,46.0,0.7,0.5,8.2
Овощи и фрукты,99.Перец Халапеньо 200г,https://magnit.ru/product/1000449291-perets_khalapeno_200g_pl_ban,,,,
Овощи и фрукты,70.Лук репчатый1.20кг · 1кг,https://magnit.ru/product/3413351102-luk_repchatyy_fasovannyy_1kg,,,,
Овощи и фрукты,209.Слива отборная600г349. · 1кг4.3· 1341 отзыв,https://magnit.ru/product/3412100010-sliva_otbornaya,,,,
Овощи и фрукты,199.Редис 500г4.7· 841 отзыв,https://magnit.ru/product/3412080037-redis_500g,,,,
Овощи и фрукты,Только у нас359.Черная смородина быстрозамороженная Premiere of Taste 300г,https://magnit.ru/product/1000526836-premiere_of_taste_chernaya_smorodina_zamorozhennaya_300g_d_p,37.0,1.0,0.4,7.3
Овощи и фрукты,Только у нас249.Клюква садовая быстрозамороженная Premiere of Taste 300г,https://magnit.ru/product/1000517887-premiere_of_taste_klyukva_sadovaya_zamorozh_300g_fl_p,19.0,0.5,0.2,3.7
Овощи и фрукты,Только у нас199.Облепиха быстрозамороженная Premiere of Taste 300г,https://magnit.ru/product/1000313264-premiere_of_taste_oblepikha_zamor_300g_d_p_10,68.0,2.4,5.4,14.4
Овощи и фрукты,Только у нас349.Малина быстрозамороженная Premiere of Taste 300г4.5· 82 отзыва,https://magnit.ru/product/1000313258-premiere_of_taste_malina_zamor_300g_d_p_10,46.0,0.8,0.5,8.3
Овощи и фрукты,149.Томаты Flamenco сливовидные500г299. · 1кг,https://magnit.ru/product/3413351104-tomaty_sliva_na_vetke_tsena_za_kg,,,,
Овощи и фрукты,Только у нас219.Манго Кео кубики быстрозамороженное Premiere of Taste 300г,https://magnit.ru/product/1000445570-premiere_of_taste_mango_keo_kubiki_zam_300g_p_up,71.0,1.0,0.2,16.3
Овощи и фрукты,Создали для васЗелёный лук М Свежесть 100г,https://magnit.ru/product/1000198598-luk-m-svezhest-zelyenyy-100g,,,,
Овощи и фрукты,Создали для васШампиньоны М Свежесть400г · 1кг,https://magnit.ru/product/3024150001-griby_shampinony_1kg,,,,
Овощи и фрукты,139.Ассорти овощное 500г,https://magnit.ru/product/1000297784-assorti_ovoshchnoe_500g_pl_ban_6,,,,
Овощи и фрукты,99.Огурцы гладкие M Свежесть 600г,https://magnit.ru/product/1000172627-ogurtsy_gladkie_600g,,,,
Овощи и фрукты,89.Огурцы Ботаника 420г,https://magnit.ru/product/8000024719-ogurtsy_botanika_420g,,,,
Овощи и фрукты,Создали для вас84.Укроп и петрушка М Свежесть 70г,https://magnit.ru/product/8000017554-ukrop_petrushka_70g,,,,
Овощи и фрукты,Создали для вас79.Салат листовой в горшочке,https://magnit.ru/product/3412080021-salat_listovoy_v_gorshochke,,,,
Овощи и фрукты,167.Груши Вильямс/Пакхамс700г · 1кг,https://magnit.ru/product/3414400031-grushi_vilyams_pakkhams,,,,
Овощи и фрукты,169.Салат Айсберг М Свежесть 1шт4.5· 1402 отзыва,https://magnit.ru/product/3412157101-salat_aysberg_1sht,,,,
Овощи и фрукты,Создали для васШампиньоны М Свежесть 250г,https://magnit.ru/product/1446000001-griby_shampinony_250g,,,,
Овощи и фрукты,137.Баклажаны весовые600г229. · 1кг,https://magnit.ru/product/3412100008-baklazhany,,,,
Овощи и фрукты,129.Абрикосы500г259. · 1кг,https://magnit.ru/product/1444282009-abrikosy,,,,
Овощи и фрукты,279.Виноград Красный700г399. · 1кг,https://magnit.ru/product/3414400012-vinograd_red_glob,,,,
Овощи и фрукты,151.Яблоки Гала800г189. · 1кг,https://magnit.ru/product/2400023187-yabloki_gala,,,,
Овощи и фрукты,139.Мандарины1кг139. · 1кг,https://magnit.ru/product/9259258168-mandariny,,,,
Овощи и фрукты,Разные сорта94.Огурцы короткоплодные пупырчатые500г · 1кг,https://magnit.ru/product/1000143746-ogurtsy_korotkoplodnye_pupyrchatye,,,,
Овощи и фрукты,384.Вишня без косточки быстрозамороженная500г769. · 1кг,https://magnit.ru/product/1000153470-vishnya_bez_kostochki_v_k_up_10,50.0,1.0,0.4,11.0
Овощи и фрукты,149.Персики Плоские600г249. · 1кг,https://magnit.ru/product/1444500072-persiki_ploskie_1kg,,,0.6,
Овощи и фрукты,41.Лук репчатый700г59. · 1кг,https://magnit.ru/product/9072651204-luk_repchatyy,,,,
Овощи и фрукты,174.223.Груши Конференция700г · 1кг,https://magnit.ru/product/3414400029-grushi_konferentsiya,,,,
Овощи и фрукты,119.Картофель фасованный2.48кг47. · 1кг,https://magnit.ru/product/1445100062-kartofel_fasovannyy,,,,
Овощи и фрукты,223.Виноград Белый700г319. · 1кг4.4· 4003 отзыва,https://magnit.ru/product/3412080028-vinograd-belyy,,,,
Овощи и фрукты,159.Томаты черри Горячее сердце Premiere of taste 200г,https://magnit.ru/product/1000389507-tomaty_premier_of_taste_cherri_na_vetke_200g,,,,
Овощи и фрукты,75.111.Лимоны400г · 1кг,https://magnit.ru/product/9072651504-limony,,,,
Овощи и фрукты,Создали для васЗелень Ассорти лук укроп и петрушка М Свежесть 100г,https://magnit.ru/product/1000198557-zelen-m-svezhest-assorti-luk-ukrop-i-petrushka-100g,,,,
Овощи и фрукты,Создали для вас64.199.Огурцы среднеплодные500г129. · 1кг,https://magnit.ru/product/3412110001-ogurtsy_gladkie,,,,
Овощи и фрукты,89.179.Персики600г149. · 1кг,https://magnit.ru/product/3412080030-persiki,,,,
Овощи и фрукты,125.Яблоки фасованные1.30кг96. · 1кг,https://magnit.ru/product/1444500129-yabloki_fasovannye,,,,
Овощи и фрукты,129.Капуста квашеная 500г4.8· 1533 отзыва,https://magnit.ru/product/1000297802-kapusta_kvashenaya_500g,,,,
Овощи и фрукты,179.Нектарины500г359. · 1кг,https://magnit.ru/product/1444282012-nektariny,,,,
Овощи и фрукты,62.Апельсины700г89. · 1кг,https://magnit.ru/product/9072651503-apelsiny,,,,
Овощи и фрукты,Разные сорта119.151.Картофель2кг59. · 1кг,https://magnit.ru/product/9072651210-kartofel_1kg,,,,
Овощи и фрукты,Создали для вас199.Томаты сливовидные М Свежесть 600г4.7· 1373 отзыва,https://magnit.ru/product/1000172258-tomaty_slivovidnye_600g,,,,
Овощи и фрукты,Черешня700г · 1кг4.7· 1484 отзыва,https://magnit.ru/product/1444282032-chereshnya_1kg,,,,
Овощи и фрукты,89.Томаты500г179. · 1кг4.5· 8853 отзыва,https://magnit.ru/product/3412070012-tomaty,,,,
Овощи и фрукты,142.Перец красный550г259. · 1кг,https://magnit.ru/product/1444282020-perets_krasnyy,,,,
Овощи и фрукты,103.Киви400г259. · 1кг,https://magnit.ru/product/3412080035-kivi_1kg,,,,
Овощи и фрукты,139.Кабачки700г199. · 1кг,https://magnit.ru/product/3412080003-kabachki,,,,
Овощи и фрукты,129.Томаты соленые зеленые 800г,https://magnit.ru/product/1000333905-tomaty_solenye_zelenye_800g_plastikovoe_vederko_6,,,,
Бакалея,189.249.Набор Sen Soy салат фунчоза по-корейски 210г,https://magnit.ru/product/1000095840-sen_soy_premnab_salat_funchoza_po_kor210g_p_up_sostra_rus_6,310.0,2.0,18.0,35.0
Овощи и фрукты,159.199.Бананы1кг159. · 1кг,https://magnit.ru/product/9072651501-banany,,,,
Овощи и фрукты,Капуста белокочанная3кг · 1кг,https://magnit.ru/product/9072651205-kapusta_belokochannaya_1kg,,,,
Бакалея,219.299.Сахар коричневый Демерара Экстра 900г4.9· 4 отзыва,https://magnit.ru/product/1000084575-sakhar_korichnevyy_demerara_aa_ekstra_900g_yurk_12,400.0,,,99.0
Бакалея,Только у насПромокод: ВКУСНО117.169.Соус Терияки Premiere of Taste 400г,https://magnit.ru/product/1000451872-premier_of_taste_sous_teriyaki_400_g,140.0,1.0,0.5,35.0
Бакалея,Только у нас79.89.Крупа Булгур Premiere of Taste 450г,https://magnit.ru/product/1000390742-magnit_bulgur_450g_poliet_up,360.0,12.0,1.5,75.0
Бакалея,64.Хлопья Гудвилл Геркулес 450г,https://magnit.ru/product/1000098091-gudvill_khlopya_gerkules_450g_pe_p_altayskaya_krupa_18,306.0,12.0,6.0,51.0
Бакалея,Только у насПромокод: ВКУСНО54.69.Лапша Восточный гость Яичная по-домашнему 130г5· 427 отзывов,https://magnit.ru/product/1000166844-lapsha_magnit_yaichnaya_po_domashnemu_130g,310.0,10.5,2.1,62.1
Бакалея,Только у нас149.179.Соус Болоньезе Gusto Di Roma 350г,https://magnit.ru/product/1000285847-bella_parma_sous_boloneze_350g_steklyannaya_banka_la_doria_s_p_a_12,170.0,1.0,0.5,8.0
Бакалея,Только у нас299.339.Масло оливковое Extra Virgin Premiere of Taste 250мл,https://magnit.ru/product/1042229973-olivkovoe_maslo_spainolli_extra_virgin_250ml,828.0,,92.0,
